TIMESTAMP,SENSOR_ID,VALUE,UNIT,MESSAGE
2025-05-23T17:00:42.821648,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:42.835743,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:42.835743,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:00:42.821648', 'value': 68.96, 'unit': 'AQI'}"
2025-05-23T17:00:42.837650,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:42.837650,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:42.837650,AQ001,68.96,AQI
2025-05-23T17:00:43.838901,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:43.860908,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:43.860908,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:00:43.838901', 'value': 32.7, 'unit': '°C'}"
2025-05-23T17:00:43.862908,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:43.863908,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:43.863908,T001,32.7,°C
2025-05-23T17:00:43.864909,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:43.864909,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:43.864909,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:00:43.863908', 'value': 77.95, 'unit': '%'}"
2025-05-23T17:00:43.870911,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:43.871932,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:43.871932,H001,77.95,%
2025-05-23T17:00:43.872908,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:43.890004,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:43.890004,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:00:43.871932', 'value': 4557.08, 'unit': 'lx'}"
2025-05-23T17:00:43.891908,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:43.891908,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:43.891908,L001,4557.08,lx
2025-05-23T17:00:43.892907,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:43.905930,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:43.905930,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:00:43.892907', 'value': 66.76, 'unit': 'AQI'}"
2025-05-23T17:00:43.906907,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:43.907907,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:43.907907,AQ001,66.76,AQI
2025-05-23T17:00:44.909437,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:44.931659,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:44.933665,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:00:44.909437', 'value': 33.89, 'unit': '°C'}"
2025-05-23T17:00:44.937616,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:44.939668,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:44.940665,T001,33.89,°C
2025-05-23T17:00:44.940665,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:44.963005,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:44.963005,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:00:44.940665', 'value': 77.2, 'unit': '%'}"
2025-05-23T17:00:44.963935,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:44.964915,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:44.964915,H001,77.2,%
2025-05-23T17:00:44.964915,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:44.978225,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:44.978225,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:00:44.964915', 'value': 4491.96, 'unit': 'lx'}"
2025-05-23T17:00:44.979128,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:44.980127,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:44.980127,L001,4491.96,lx
2025-05-23T17:00:44.980127,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:00:44.993416,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:00:44.993416,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:00:44.980127', 'value': 58.05, 'unit': 'AQI'}"
2025-05-23T17:00:44.995336,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:00:44.995336,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:00:44.995336,AQ001,58.05,AQI
----- KONIEC SESJI -----
2025-05-23T17:04:31.940639,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:31.941644,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:31.941644,SYSTEM,0.0,LOG,INFO,Połączenie już istnieje.
2025-05-23T17:04:31.942615,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:04:31.941644', 'value': 29.78, 'unit': '°C'}"
2025-05-23T17:04:31.943612,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:31.944642,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:31.944642,T001,29.78,°C
2025-05-23T17:04:31.944642,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:31.968024,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:31.968024,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:04:31.944642', 'value': 70.28, 'unit': '%'}"
2025-05-23T17:04:31.969932,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:31.969932,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:31.969932,H001,70.28,%
2025-05-23T17:04:31.969932,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:31.983154,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:31.983154,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:04:31.969932', 'value': 525.09, 'unit': 'lx'}"
2025-05-23T17:04:31.985062,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:31.985062,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:31.985062,L001,525.09,lx
2025-05-23T17:04:31.986094,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:31.999094,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:31.999094,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:04:31.986094', 'value': 457.2, 'unit': 'AQI'}"
2025-05-23T17:04:32.001062,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:32.001062,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:32.001062,AQ001,457.2,AQI
2025-05-23T17:04:33.003464,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:33.025593,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:33.026582,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:04:33.003464', 'value': 29.13, 'unit': '°C'}"
2025-05-23T17:04:33.029548,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:33.031584,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:33.031584,T001,29.13,°C
2025-05-23T17:04:33.032598,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:33.034588,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:33.035550,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:04:33.032598', 'value': 72.0, 'unit': '%'}"
2025-05-23T17:04:33.038547,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:33.039598,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:33.040588,H001,72.0,%
2025-05-23T17:04:33.041582,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:33.042583,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:33.043547,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:04:33.041582', 'value': 596.99, 'unit': 'lx'}"
2025-05-23T17:04:33.046543,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:33.047581,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:33.048574,L001,596.99,lx
2025-05-23T17:04:33.048574,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:33.072540,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:33.072540,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:04:33.048574', 'value': 450.41, 'unit': 'AQI'}"
2025-05-23T17:04:33.074543,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:33.074543,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:33.074543,AQ001,450.41,AQI
2025-05-23T17:04:34.076712,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:34.099014,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:34.099972,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:04:34.076712', 'value': 30.08, 'unit': '°C'}"
2025-05-23T17:04:34.104969,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:34.107013,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:34.108013,T001,30.08,°C
2025-05-23T17:04:34.109013,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:34.130198,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:34.130198,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:04:34.109013', 'value': 71.01, 'unit': '%'}"
2025-05-23T17:04:34.132188,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:34.133187,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:34.133187,H001,71.01,%
2025-05-23T17:04:34.133187,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:34.145221,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:34.145221,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:04:34.133187', 'value': 695.98, 'unit': 'lx'}"
2025-05-23T17:04:34.147187,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:34.147187,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:34.147187,L001,695.98,lx
2025-05-23T17:04:34.148187,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:04:34.161187,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:04:34.161187,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:04:34.148187', 'value': 447.25, 'unit': 'AQI'}"
2025-05-23T17:04:34.162189,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:04:34.163186,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:04:34.163186,AQ001,447.25,AQI
----- KONIEC SESJI -----
2025-05-23T17:06:14.404428,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:14.405461,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:14.405461,SYSTEM,0.0,LOG,INFO,Połączenie już istnieje.
2025-05-23T17:06:14.405461,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:06:14.405461', 'value': 15.98, 'unit': '°C'}"
2025-05-23T17:06:14.407429,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:14.407429,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:14.407429,T001,15.98,°C
2025-05-23T17:06:14.408459,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:14.430520,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:14.430520,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:06:14.408459', 'value': 80.39, 'unit': '%'}"
2025-05-23T17:06:14.432429,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:14.432429,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:14.432429,H001,80.39,%
2025-05-23T17:06:14.433454,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:14.445588,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:14.445588,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:06:14.433454', 'value': 867.76, 'unit': 'lx'}"
2025-05-23T17:06:14.447562,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:14.447562,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:14.447562,L001,867.76,lx
2025-05-23T17:06:14.448587,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:14.461238,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:14.461238,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:06:14.448587', 'value': 29.47, 'unit': 'AQI'}"
2025-05-23T17:06:14.462239,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:14.463239,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:14.463239,AQ001,29.47,AQI
2025-05-23T17:06:15.465009,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:15.489157,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:15.490115,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:06:15.465009', 'value': 15.78, 'unit': '°C'}"
2025-05-23T17:06:15.495121,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:15.496170,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:15.497170,T001,15.78,°C
2025-05-23T17:06:15.498153,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:15.520432,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:15.520432,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:06:15.498153', 'value': 80.0, 'unit': '%'}"
2025-05-23T17:06:15.522337,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:15.522337,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:15.522337,H001,80.0,%
2025-05-23T17:06:15.523337,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:15.535807,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:15.535807,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:06:15.523337', 'value': 829.08, 'unit': 'lx'}"
2025-05-23T17:06:15.536712,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:15.537711,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:15.537711,L001,829.08,lx
2025-05-23T17:06:15.537711,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:15.550943,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:15.550943,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:06:15.537711', 'value': 35.07, 'unit': 'AQI'}"
2025-05-23T17:06:15.552848,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:15.552848,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:15.552848,AQ001,35.07,AQI
2025-05-23T17:06:16.555240,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:16.577468,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:16.578472,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:06:16.555240', 'value': 15.48, 'unit': '°C'}"
2025-05-23T17:06:16.583465,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:16.585467,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:16.586466,T001,15.48,°C
2025-05-23T17:06:16.587467,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:16.609323,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:16.610320,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:06:16.587467', 'value': 80.43, 'unit': '%'}"
2025-05-23T17:06:16.613278,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:16.614318,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:16.615319,H001,80.43,%
2025-05-23T17:06:16.616320,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:16.640918,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:16.641911,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:06:16.616320', 'value': 743.4, 'unit': 'lx'}"
2025-05-23T17:06:16.644875,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:16.646908,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:16.647908,L001,743.4,lx
2025-05-23T17:06:16.648924,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:06:16.671312,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:06:16.672301,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:06:16.647908', 'value': 39.61, 'unit': 'AQI'}"
2025-05-23T17:06:16.675262,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:06:16.676262,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:06:16.677262,AQ001,39.61,AQI
----- KONIEC SESJI -----
2025-05-23T17:13:17.942929,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:13:17.943906,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:13:17.943906,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:13:17.943906', 'value': 17.69, 'unit': '°C'}"
2025-05-23T17:13:17.945905,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:13:17.945905,T001,17.69,°C
2025-05-23T17:13:17.945905,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:13:17.945905', 'value': 70.18, 'unit': '%'}"
2025-05-23T17:13:17.946930,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:13:17.946930,NETWORK,0,ERROR,ERROR,Błąd (próba 1): [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście
2025-05-23T17:13:18.448120,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:13:18.465487,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:13:18.465487,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 2): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:13:17.945905', 'value': 70.18, 'unit': '%'}"
2025-05-23T17:13:18.467390,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:13:18.467390,H001,70.18,%
2025-05-23T17:13:18.467390,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:13:18.467390', 'value': 6216.17, 'unit': 'lx'}"
2025-05-23T17:13:18.468415,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:13:18.468415,NETWORK,0,ERROR,ERROR,Błąd (próba 1): [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście
2025-05-23T17:13:18.969346,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:13:18.981347,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:13:18.983302,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 2): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:13:18.467390', 'value': 6216.17, 'unit': 'lx'}"
2025-05-23T17:13:18.987313,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:13:18.988345,L001,6216.17,lx
2025-05-23T17:13:18.989302,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:13:18.989302', 'value': 355.19, 'unit': 'AQI'}"
2025-05-23T17:13:18.991305,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:13:18.992302,NETWORK,0,ERROR,ERROR,Błąd (próba 1): [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście
2025-05-23T17:13:19.494720,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:13:19.511957,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:13:19.511957,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 2): {'sensor_id': 'AQ001', 'timestamp': '2025-05-23T17:13:18.989302', 'value': 355.19, 'unit': 'AQI'}"
2025-05-23T17:13:19.514953,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:13:19.515953,AQ001,355.19,AQI
2025-05-23T17:13:20.517736,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:13:20.517736', 'value': 16.49, 'unit': '°C'}"
2025-05-23T17:13:20.517736,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:13:20.517736,NETWORK,0,ERROR,ERROR,Błąd (próba 1): [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście
2025-05-23T17:13:21.019314,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:13:21.038143,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:13:21.039100,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 2): {'sensor_id': 'T001', 'timestamp': '2025-05-23T17:13:20.517736', 'value': 16.49, 'unit': '°C'}"
2025-05-23T17:13:21.044141,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:13:21.046100,T001,16.49,°C
2025-05-23T17:13:21.047101,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:13:21.047101', 'value': 71.68, 'unit': '%'}"
2025-05-23T17:13:21.049098,SYSTEM,0.0,LOG,INFO,Połączenie zamknięte.
2025-05-23T17:13:21.050098,NETWORK,0,ERROR,ERROR,Błąd (próba 1): [WinError 10053] Nawiązane połączenie zostało przerwane przez oprogramowanie zainstalowane w komputerze-hoście
2025-05-23T17:13:21.552701,SYSTEM,0.0,LOG,INFO,Łączenie z 127.0.0.1:8081...
2025-05-23T17:13:21.565832,SYSTEM,0.0,LOG,INFO,Połączenie nawiązane.
2025-05-23T17:13:21.567829,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 2): {'sensor_id': 'H001', 'timestamp': '2025-05-23T17:13:21.047101', 'value': 71.68, 'unit': '%'}"
2025-05-23T17:13:21.571830,NETWORK,0,STATUS,INFO,ACK otrzymany
2025-05-23T17:13:21.572829,H001,71.68,%
2025-05-23T17:13:21.573829,NETWORK,0,STATUS,INFO,"Wysyłanie pakietu (próba 1): {'sensor_id': 'L001', 'timestamp': '2025-05-23T17:13:21.573829', 'value': 6162.4, 'unit': 'lx'}"
